book_id,isbn13,original_publication_year,original_title,title,image_url,small_image_url
8349,9780618750440,2015,Afterwards,Stormy Weather,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8350,9780679824120,1991,Autumn in Paris,That Old Cape Magic,https://images.gr-assets.com/books/1320442735m/6303733.jpg,https://images.gr-assets.com/books/1320442735s/6303733.jpg
8351,9789792239840,2006,Hot Water Music,"The Darkest Hour (KGI, #1)",https://images.gr-assets.com/books/1327927870m/6634409.jpg,https://images.gr-assets.com/books/1327927870s/6634409.jpg
8352,9780060779630,2007,Warlock: A Novel of Ancient Egypt,The Devil All the Time,https://images.gr-assets.com/books/1320561517m/10108463.jpg,https://images.gr-assets.com/books/1320561517s/10108463.jpg
8353,9781421506270,2008,Wisdom,A Long Way Home,https://images.gr-assets.com/books/1371983160m/18111281.jpg,https://images.gr-assets.com/books/1371983160s/18111281.jpg
8354,9781423116970,2008,The Testament of Mary,"Twilight (Warriors: The New Prophecy, #5)",https://images.gr-assets.com/books/1363786463m/252938.jpg,https://images.gr-assets.com/books/1363786463s/252938.jpg
8355,9781451648450,1996,Defy,Istanbul: Memories and the City,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8356,9780785729020,2010,Maitreyi,The Second Assistant: A Tale from the Bottom of the Hollywood Ladder,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8357,9781595540550,2007,The Misremembered Man,Martin Chuzzlewit,https://images.gr-assets.com/books/1334392783m/1990.jpg,https://images.gr-assets.com/books/1334392783s/1990.jpg
8358,9781451697380,2012, Carter Beats the Devil,"Darkness, Be My Friend (Tomorrow, #4)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8359,9780061714320,1995,Histoire de l'oeil,UR,https://images.gr-assets.com/books/1295433746m/6251012.jpg,https://images.gr-assets.com/books/1295433746s/6251012.jpg
8360,9781310501590,1999,Knit Two,Tales of the South Pacific,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8361,9780060959560,2001,In the Night Kitchen,A Bend in the River,https://images.gr-assets.com/books/1353691563m/5845.jpg,https://images.gr-assets.com/books/1353691563s/5845.jpg
8362,2940014631810,2012,"Will You Please Be Quiet, Please?",Evicted: Poverty and Profit in the American City,https://images.gr-assets.com/books/1453060710m/25852784.jpg,https://images.gr-assets.com/books/1453060710s/25852784.jpg
8363,9780345441780,2015,Eternal Rider,"The Assassin and the Empire (Throne of Glass, #0.5)",https://images.gr-assets.com/books/1341877441m/13565676.jpg,https://images.gr-assets.com/books/1341877441s/13565676.jpg
8364,9781857231040,2001,Relato de un nÃ¡ufrago,"Misbehaving (Sea Breeze, #6)",https://images.gr-assets.com/books/1415353706m/17835773.jpg,https://images.gr-assets.com/books/1415353706s/17835773.jpg
8365,9780060795480,2016,Concealed in Death,"The Invisible Library (The Invisible Library, #1)",https://images.gr-assets.com/books/1416823893m/21416690.jpg,https://images.gr-assets.com/books/1416823893s/21416690.jpg
8366,9780988941910,2002,"Women's Bodies, Women's Wisdom: Creating Physical and Emotional Health and Healing",Saint Maybe,https://images.gr-assets.com/books/1453274893m/112322.jpg,https://images.gr-assets.com/books/1453274893s/112322.jpg
8367,9781409522010,2012,Mind Prey,Embroideries,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8368,9781414339370,1983,"Planetary, Volume 1: All Over the World and Other Stories",Deep and Dark and Dangerous (A Ghost Story),https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8369,9781596434880,2012,Stolen Songbird,"Harry, a History: The True Story of a Boy Wizard, His Fans, and Life Inside the Harry Potter Phenomenon",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8370,9780375703410,2002,"The Green Mile, Part 2: The Mouse on the Mile",Marcelo in the Real World,https://images.gr-assets.com/books/1328838330m/3700085.jpg,https://images.gr-assets.com/books/1328838330s/3700085.jpg
8371,9780736423080,1993,A Cry in the Night,"The Green Mile, Part 4: The Bad Death of Eduard Delacroix",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8372,9780312352190,1990,Assata: An Autobiography,Daun Yang Jatuh Tak Pernah Membenci Angin,https://images.gr-assets.com/books/1485759293m/8343444.jpg,https://images.gr-assets.com/books/1485759293s/8343444.jpg
8373,9780404051100,2007,"Days of Magic, Nights of War","Alcatraz Versus the Evil Librarians (Alcatraz, #1)",https://images.gr-assets.com/books/1332516621m/623976.jpg,https://images.gr-assets.com/books/1332516621s/623976.jpg
8374,9780446564330,1953,The Three Billy Goats Gruff,Darth Vader and Son,https://images.gr-assets.com/books/1392020416m/13163846.jpg,https://images.gr-assets.com/books/1392020416s/13163846.jpg
8375,9780451199930,2012,True Love Story,Darwin's Dangerous Idea: Evolution and the Meanings of Life,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8376,9780440243400,2015,Der Mondscheingarten,"Pani Jeziora (Saga o WiedÅºminie, #7)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8377,9781595231030,1996,True Compass: A Memoir,"Open Season (Joe Pickett, #1)",https://images.gr-assets.com/books/1255789732m/244102.jpg,https://images.gr-assets.com/books/1255789732s/244102.jpg
8378,9780345396690,2013,Diamonds are Forever,"Palace of Stone (Princess Academy, #2)",https://images.gr-assets.com/books/1345726316m/12926132.jpg,https://images.gr-assets.com/books/1345726316s/12926132.jpg
8379,9780307021850,2014,Lost Horizon,Hausfrau,https://images.gr-assets.com/books/1419180448m/22725443.jpg,https://images.gr-assets.com/books/1419180448s/22725443.jpg
8380,9780345526660,1998,Hidden Bodies,Legally Blonde,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8381,9781400032920,2003,Passing,"Truthwitch (The Witchlands, #1)",https://images.gr-assets.com/books/1428675822m/21414439.jpg,https://images.gr-assets.com/books/1428675822s/21414439.jpg
8382,9780394837370,2006,InterWorld,1421: The Year China Discovered America,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8383,9781563895290,1983,The Realm of Possibility,A Wrinkle in Time: The Graphic Novel,https://images.gr-assets.com/books/1334801023m/13513205.jpg,https://images.gr-assets.com/books/1334801023s/13513205.jpg
8384,9781585101440,1993,The Invisible Wall: A Love Story That Broke Barriers,Heartburn,https://images.gr-assets.com/books/1386647458m/225343.jpg,https://images.gr-assets.com/books/1386647458s/225343.jpg
8385,9780312546600,1977,The Replacement,Tigers in Red Weather,https://images.gr-assets.com/books/1336156424m/13528417.jpg,https://images.gr-assets.com/books/1336156424s/13528417.jpg
8386,9780099436930,2011,"The Information: A History, a Theory, a Flood",Hornet Flight,https://images.gr-assets.com/books/1309202400m/92375.jpg,https://images.gr-assets.com/books/1309202400s/92375.jpg
8387,9781613125340,1926,Rocket Boys,"The White Lioness (Kurt Wallander, #3)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8388,9780007350490,1979,A Perfect Spy,"Elven Star (The Death Gate Cycle, #2)",https://images.gr-assets.com/books/1324543424m/28485.jpg,https://images.gr-assets.com/books/1324543424s/28485.jpg
8389,9780552143550,2007,The High Window,Flight,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8390,9780786939500,1913,Affliction,Philosophical Investigations,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8391,9780310210060,2015,Wildest Dreams,"Endure (Need, #4)",https://images.gr-assets.com/books/1330073413m/9915707.jpg,https://images.gr-assets.com/books/1330073413s/9915707.jpg
8392,9781439148010,2011,Sudden Prey,"Kaleidoscope Hearts (Hearts, #1)",https://images.gr-assets.com/books/1421251011m/23545800.jpg,https://images.gr-assets.com/books/1421251011s/23545800.jpg
8393,9781577344670,2014,Mark of the Lion Trilogy,"Enemy of God (The Warlord Chronicles, #2)",https://images.gr-assets.com/books/1311985643m/68524.jpg,https://images.gr-assets.com/books/1311985643s/68524.jpg
8394,9780738703920,2008,"Screw It, Let's Do It","Cage (Corps Security, #2)",https://images.gr-assets.com/books/1395241820m/21518679.jpg,https://images.gr-assets.com/books/1395241820s/21518679.jpg
8395,9780517219030,1952,Mrs. Piggle-Wiggle's Magic,Mud Vein,https://images.gr-assets.com/books/1379536072m/18246727.jpg,https://images.gr-assets.com/books/1379536072s/18246727.jpg
8396,9780553806620,1995,Revolting Rhymes,Our Dumb Century: The Onion Presents 100 Years of Headlines from America's Finest News Source,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8397,9780575097360,1995,The Mermaids Singing ,Ice Hunt,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8398,9781439150010,2013,The Weight of Glory,"Strange Candy (Anita Blake, Vampire Hunter #0.5)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8399,9780060539090,2003,Sanctuary,First Among Equals,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8400,9780446606240,1932,Sunset Express,Black Holes and Baby Universes,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8401,9780316098860,2009,The Bourbon Kings,"The Chronicles of Thomas Covenant, the Unbeliever (The Chronicles of Thomas Covenant the Unbeliever, #1-3)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8402,9780007325950,2007,The Guns of Navarone,"Archangel's Blade (Guild Hunter, #4)",https://images.gr-assets.com/books/1327877499m/8074967.jpg,https://images.gr-assets.com/books/1327877499s/8074967.jpg
8403,9780451190540,2002,On Her Majesty's Secret Service,The Story of Philosophy: The Lives and Opinions of the World's Greatest Philosophers,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8404,9780821780660,2002,Women Who Love Too Much,The Gnostic Gospels,https://images.gr-assets.com/books/1403187711m/110763.jpg,https://images.gr-assets.com/books/1403187711s/110763.jpg
8405,9780451411520,2012,Hero,How to Talk to a Widower,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8406,9780857520660,2009,There Are No Children Here: The Story of Two Boys Growing Up in the Other America,"The Gods of Mars (Barsoom, #2)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8407,9780590442880,2001,At Bertram's Hotel,"The Survivor (Mitch Rapp, #14)",https://images.gr-assets.com/books/1443534014m/17570105.jpg,https://images.gr-assets.com/books/1443534014s/17570105.jpg
8408,9780375828200,2008,Happily Ever After,Kiss of Snow (Psy-Changeling #10),https://images.gr-assets.com/books/1417116892m/8712343.jpg,https://images.gr-assets.com/books/1417116892s/8712343.jpg
8409,9780373210330,2010,The Great Brain,An Untamed State,https://images.gr-assets.com/books/1395145925m/18467818.jpg,https://images.gr-assets.com/books/1395145925s/18467818.jpg
8410,9780316211180,2013,The Fire Eternal,Breath,https://images.gr-assets.com/books/1317792624m/2176735.jpg,https://images.gr-assets.com/books/1317792624s/2176735.jpg
8411,9780553576800,2011,Mercy,Diagnostic and Statistical Manual of Mental Disorders DSM-IV-TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8412,9780803710400,1933,The Commitments,"A Monstrous Regiment of Women (Mary Russell, #2)",https://images.gr-assets.com/books/1334169424m/104737.jpg,https://images.gr-assets.com/books/1334169424s/104737.jpg
8413,9780345440780,2012,Tell-All,"Alvin Journeyman (Tales of Alvin Maker, #4)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8414,9780156007470,1982,What My Mother Doesn't Know,"Rose Under Fire (Code Name Verity, #2)",https://images.gr-assets.com/books/1368219053m/17262236.jpg,https://images.gr-assets.com/books/1368219053s/17262236.jpg
8415,9780380790070,1999,Angelology,"Yotsuba&!, Vol. 01 (Yotsuba&! #1)",https://images.gr-assets.com/books/1284943754m/511240.jpg,https://images.gr-assets.com/books/1284943754s/511240.jpg
8416,9780425246960,2005,The Lady & Sons Savannah Country Cookbook,Black Elk Speaks: Being the Life Story of a Holy Man of the Oglala Sioux,https://images.gr-assets.com/books/1328819916m/35476.jpg,https://images.gr-assets.com/books/1328819916s/35476.jpg
8417,9781421500620,2005,El coronel no tiene quiÃ©n le escriba,"The Accidental Billionaires: The Founding of Facebook, a Tale of Sex, Money, Genius and Betrayal",https://images.gr-assets.com/books/1320527444m/6326920.jpg,https://images.gr-assets.com/books/1320527444s/6326920.jpg
8418,9780312346060,2015,Wiseguy: Life in a Mafia Family,"The Sleeping Doll (Kathryn Dance, #1)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8419,9780345524940,2005,"Transmetropolitan, Vol. 5: Lonely City","Dark Legend (Dark, #8)",https://images.gr-assets.com/books/1330425833m/252999.jpg,https://images.gr-assets.com/books/1330425833s/252999.jpg
8420,9780061735070,2013,Benediction,"Batman: Hush, Vol. 1",https://images.gr-assets.com/books/1460914534m/107017.jpg,https://images.gr-assets.com/books/1460914534s/107017.jpg
8421,9780778324520,2011, Ø³Ù…ÙÙˆÙ†ÛŒ Ù…Ø±Ø¯Ú¯Ø§Ù†,One Breath Away,https://images.gr-assets.com/books/1333763497m/13112023.jpg,https://images.gr-assets.com/books/1333763497s/13112023.jpg
8422,9781615731080,2009,After the Night,The Devil's Punchbowl,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8423,9780446699460,2001, Evil at Heart,"Empress of the World (Battle Hall Davies, #1)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8424,9780312932790,1914,The Bookseller,"Welcome to the Jungle (The Dresden Files, #0.5)",https://images.gr-assets.com/books/1320418408m/2637138.jpg,https://images.gr-assets.com/books/1320418408s/2637138.jpg
8425,9780099461100,2004,The Climb: Tragic Ambitions on Everest,"Blackout (All Clear, #1)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8426,9780743428190,2013,The Thousand Names,"A Blaze of Sun (A Shade of Vampire, #5)",https://images.gr-assets.com/books/1375299988m/18191814.jpg,https://images.gr-assets.com/books/1375299988s/18191814.jpg
8427,9780345354910,2010,An Old-Fashioned Girl,The Red Garden,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
