book_id,author
8251,Erin Hunter
8252,Suzanne Wright
8253,Hergé
8253,Leslie Lonsdale-Cooper
8253,Michael Turner
8254,Kathy Reichs
8255,Ottessa Moshfegh
8256,J.D. Robb
8257,Anna Dewdney
8258,Karin Slaughter
8259,Nicholas Ganz
8259,Tristan Manco
8260,Ed Young
8261,Anita Amirrezvani
8262,E. Nesbit
8263,Essam Youssef
8264,Clive Cussler
8265,Victoria Schwab
8266,Julie Plec
8266,Kevin Williamson
8266,L.J. Smith
8267,Nalini Singh
8268,Morgan Matson
8269,Anne Rampling
8269,Anne Rice
8270,Mary-Jane Knight
8270,Rick Riordan
8271,G. Willow Wilson
8272,J.R.R. Tolkien
8272,Robert Foster
8273,Lucinda Riley
8274,Amy Harmon
8275,Terry Brooks
8276,Alyssa  Harad
8276,Cynthia Brantley Johnson
8276,Kate Chopin
8277,Uwem Akpan
8278,Elly Griffiths
8279,Roland Smith
8280,Ebba Segerberg
8280,Henning Mankell
8281,Frederick Forsyth
8282,Alice Hoffman
8283,C.J. Sansom
8284,Sandra Brown
8285,Andy Kubert
8285,Grant Morrison
8285,Jesse Delperdang
8285,John Van Fleet
8286,Harold McGee
8287,Michael Buckley
8287,Peter Ferguson
8288,Maya Banks
8289,William Styron
8290,Jodee Blanco
8291,Drew Karpyshyn
8292,Gemma Burgess
8293,Whitney G.
8294,John Scalzi
8295,Isabel Allende
8296,Lama Surya Das
8297,Edie Claire
8298,Sara Zarr
8299,Lee Child
8300,Kim van Alkemade
8301,J.D. Robb
8302,David Weber
8303,David Byrne
8304,Mary Kay Andrews
8305,Paul Auster
8306,Jack Finney
8307,Heather Burch
8308,Jamie Buckingham
8308,Nicky Cruz
8309,August Wilson
8310,Richard Wurmbrand
8311,Lynda Cohen Loigman
8312,C.S. Lewis
8313,Daniel Coyle
8313,John Farrell
8314,Elizabeth Little
8315,Carrie Anne Noble
8316,P.G. Wodehouse
8317,Margaret Weis
8317,Tracy Hickman
8318,Tom Rob Smith
8319,Carl Hiaasen
8320,China Miéville
8321,Takeshi Obata
8321,Tsugumi Ohba
8322,Richard Castle
8323,David Simon
8324,Benedict Freedman
8324,Nancy Freedman
8325,Connor Franta
8326,Rene Denfeld
8327,Paul  Hoffman
8328,Katie Cotugno
8329,Adam Gopnik
8330,Jenny Downham
8331,Ann M. Martin
8332,Tamora Pierce
8333,Daniel Coyle
8333,Tyler Hamilton
8334,Ian Fleming
8335,Frank Wynne
8335,Isabel Allende
8335,Oliver Brock
8336,Samad Behrangi
8337,Robertson Davies
8338,Alan    Richardson
8338,Karen Tack
8339,Larry Correia
8340,Maeve Binchy
8341,Lincoln Peirce
8342,Catherine Bybee
8343,Bruce Cassiday
8343,Dick Riley
8343,Pam McAllister
8344,L.A. Casey
8345,Kresley Cole
8346,Kelly Corrigan
8347,Nathaniel Philbrick
8347,Walter Lord
8348,Brady Udall
8349,Carl Hiaasen
8350,Arthur Morey
8350,Richard Russo
8351,Maya Banks
8352,Donald Ray Pollock
8353,Saroo Brierley
8354,Erin Hunter
8355,Orhan Pamuk
8356,Clare Naylor
8356,Mimi Hare
8357,Charles Dickens
8357,Hablot Knight Browne
8357,Patricia Ingham
8358,John Marsden
8359,Stephen King
8360,James A. Michener
8361,V.S. Naipaul
8362,Matthew Desmond
8363,Sarah J. Maas
8364,Abbi Glines
8365,Genevieve Cogman
8366,Anne Tyler
8367,Anjali Singh
8367,Marjane Satrapi
8368,Mary Downing Hahn
8369,J.K. Rowling
8369,Melissa Anelli
8370,Francisco X. Stork
8371,Stephen King
8372,Tere Liye
8373,Brandon Sanderson
8374,Jeffrey Brown
8375,Daniel C. Dennett
8376,Andrzej Sapkowski
8377,C.J. Box
8378,Shannon Hale
8379,Jill Alexander Essbaum
8380,Amanda Brown
8381,Susan Dennard
8382,Gavin Menzies
8383,Hope Larson
8383,Madeleine L'Engle
8384,Nora Ephron
8385,Liza Klaussmann
8386,Ken Follett
8387,Henning Mankell
8387,Laurie Thompson
8388,Margaret Weis
8388,Tracy Hickman
8389,Sherman Alexie
8390,G.E.M. Anscombe
8390,Ludwig Wittgenstein
8391,Carrie Jones
8392,Claire Contreras
8393,Bernard Cornwell
8394,Harper Sloan
8395,Tarryn Fisher
8396,Carol Kolb
8396,David Javerbaum
8396,John Krewson
8396,Maria Schneider
8396,Mike Loew
8396,Robert Siegel
8396,Scott Dikkers
8396,Tim Harrod
8396,Todd Hanson
8397,James Rollins
8398,Laurell K. Hamilton
8399,Jeffrey Archer
8400,Stephen Hawking
8401,Stephen R. Donaldson
8402,Nalini Singh
8403,Will Durant
8404,Elaine Pagels
8405,Jonathan Tropper
8406,Edgar Rice Burroughs
8407,Armand Schultz
8407,Kyle Mills
8407,Vince Flynn
8408,Nalini Singh
8409,Roxane Gay
8410,Tim Winton
8411,American Psychiatric Association
8412,Laurie R. King
8413,Orson Scott Card
8414,Elizabeth Wein
8415,Kiyohiko Azuma
8415,あずま きよひこ
8416,Black Elk
8416,John G. Neihardt
8417,Ben Mezrich
8418,Jeffery Deaver
8419,Christine Feehan
8420,Jeph Loeb
8420,Jim Lee
8420,Scott Williams
8421,Heather Gudenkauf
8422,Greg Iles
8423,Sara Ryan
8424,Jim Butcher
8425,Connie Willis
8426,Bella Forrest
8427,Alice Hoffman
8428,Jean de Brunhoff
8429,Gordon Korman
8430,Michael Frayn
8431,Harlan Coben
8432,Dan Simmons
8433,Tom Standage
8434,Karen   White
8435,Robert Hicks
8436,Jennifer L. Armentrout
8437,Alex Kendrick
8437,Randy Alcorn
8437,Stephen Kendrick
8438,Kate DiCamillo
8438,Yoko Tanaka
8439,Anne Tyler
8440,James Joyce
8441,Mohamed Mansi Qandil
8441,محمد المنسي قنديل
8442,Aleatha Romig
8443,Bree Despain
8444,Dean Koontz
8445,Stephen R. Lawhead
8446,Carl Hiaasen
8447,حسن كمال
8448,Orson Scott Card
8449,Dolen Perkins-Valdez
8450,Karen Chance
8451,Beth Moore
8452,Michael Ondaatje
8453,Jodi Picoult
8454,Jack Welch
8454,John A. Byrne
8454,Mike Barnicle
8455,Shel Silverstein
8456,Aaron Asher
8456,Milan Kundera
8457,Anna Quindlen
8458,Gena Showalter
8459,Pittacus Lore
8460,Mercedes Lackey
8461,Lisa Scottoline
8462,Meg Cabot
8463,Mark Bittman
8464,Rosamunde Pilcher
8465,Jerry B. Jenkins
8465,Tim LaHaye
8466,خالد الباتلي
8467,John Sandford
8468,John Sandford
8469,Anita Brookner
8470,Pat Barker
8471,Mark Twain
8472,Aristotle
8472,Joe Sachs
8473,Emily Murdoch
8474,Carl Hiaasen
8475,Sandra Dallas
8476,Rachel Vincent
8477,Jill Murphy
8478,Cynthia Rylant
8478,Stephen Gammell
8479,Siri Hustvedt
8480,Andrea Hirata
8481,Ellen Hopkins
8482,Todd J. McCaffrey
8483,J.C. Reed
8484,Brian Jacques
8485,Ken Robinson
8485,Lou Aronica
8486,Geraldine Brooks
8487,Rick Riordan
8488,Amy Harmon
8489,Chuck Klosterman
8490,William C. Dietz
8491,Terry Brooks
8492,Billy Collins
8493,Anna Carey
8494,Samantha Young
8495,Lois McMaster Bujold
8496,Bob Mayer
8496,Jennifer Crusie
8497,Alecos Papadatos
8497,Annie Di Donna
8497,Apostolos Doxiadis
8497,Christos H. Papadimitriou
8498,Laurent Binet
8499,Kate Andersen Brower
8500,Jennifer L. Armentrout
8501,Lori Nelson Spielman
8502,Kelley Armstrong
8503,John E. Woods
8503,T.J. Reed
8503,Thomas Mann
8504,Anton Chekhov
8505,James Patterson
8505,Richard DiLallo
8506,T.A. Barron
8507,Maria V. Snyder
8508,Iris Murdoch
8508,Mary Kinzie
8509,Jamie McGuire
8510,Margaret Peterson Haddix
8511,Amy A. Bartol
8512,L. Ron Hubbard
8513,Dave Ramsey
8514,Mary Higgins Clark
8515,Carol Burnett
8516,Ruth Ozeki
8517,Octavia E. Butler
8518,Kristen Ashley
8519,John Updike
8519,Samuel Shem
8520,Ayşe Kulin
8520,John W. Baker
8521,Pam Muñoz Ryan
8522,Keri Smith
8523,Aleksandr Solzhenitsyn
8523,Edward E. Ericson Jr.
8524,Heinrich Harrer
8525,J. Courtney Sullivan
8526,Suzanne Weyn
8527,Kresley Cole
8528,Larry Levin
8529,James Ellroy
8530,Thomas E. Sniegoski
8531,Anne McCaffrey
8532,Giovanni Pontiero
8532,José Saramago
8533,Dean G. Bornstein
8533,Manuela Paul
8533,Maria Guarnaschelli
8533,Rose Levy Beranbaum
8533,Vincent Lee
8534,Robert  Beatty
8535,Alan Dean Foster
8535,George Lucas
8536,Nancy Thayer
8537,Sarah Turnbull
8538,Amélie Nothomb
8539,Anne Rice
8540,Candace Bushnell
8541,Jeffery Deaver
8542,J.D. Robb
8543,Angela Johnson
8544,Christopher Chabris
8544,Daniel Simons
8545,Tami Hoag
8546,Erin Hunter
8547,Steve Toltz
8548,Jon Klassen
8549,Ramit Sethi
8550,Nelson DeMille
8551,Jeff Wheeler
8552,Gary Smalley
8552,Karen Kingsbury
8553,Michio Kaku
8554,Jennifer Lynn Barnes
8555,Hergé
8555,Leslie Lonsdale-Cooper
8555,Michael Turner
8556,Ebba Segerberg
8556,Henning Mankell
8557,Michael Buckley
8557,Peter Ferguson
8558,Charles Bernard Nordhoff
8558,James Norman Hall
8559,Ken Akamatsu
8560,Betsy Chasse
8560,Mark Vicente
8560,William Arntz
8561,Jeff Wheeler
8562,Johanna Lindsey
8563,Terry Pratchett
8564,Elizabeth Gaskell
8564,Shirley Foster
8565,Joseph Conrad
8566,Ellen Marie Wiseman
8567,Takeshi Obata
8567,Tsugumi Ohba
8568,Michael J. Sullivan
8569,Sherrilyn Kenyon
8570,Christopher Prendergast
8570,Honoré de Balzac
8570,Sylvia Raphael
8571,Karin Kretschmann
8571,Marcella Hazan
8572,Arnaldur Indriðason
8572,Bernard Scudder
8573,Jess Rothenberg
8574,April Henry
8575,Obert Skye
8576,Bill O'Reilly
8576,Martin Dugard
8577,Adrienne Kress
8577,Blythe Woolston
8577,Bree Despain
8577,Cara Lockwood
8577,Carrie Ryan
8577,Elizabeth M. Rees
8577,Jennifer Lynn Barnes
8577,Leah Wilson
8577,Lili Wilkinson
8577,Mary Borsellino
8577,Ned Vizzini
8577,Sarah Darer Littman
8577,Sarah Rees Brennan
8577,Terri  Clark
8578,Lillian Hoban
8578,Russell Hoban
8579,J.D. Robb
8580,Maggie Nelson
8581,Corey Seymour
8581,Jann S. Wenner
8582,Dominic Smith
8583,Louise Jensen
8584,Jennifer Estep
8585,David Shannon
8586,Margaret Leroy
8587,Jennifer A. Nielsen
8588,Paul Auster
8589,Machado de Assis
8590,Elizabeth  George
8591,L.M. Montgomery
8592,Jacqueline Carey
8593,Thomas C. Foster
8594,Orson Scott Card
8595,Ilona Andrews
8596,Robert Crais
8597,Lauren Myracle
8598,Bruce Campbell
8599,Matsuri Hino
8599,Tomo Kimura
8600,Bettina Abarbanell
8600,Denis Johnson
8601,Rolf Dobelli
8602,Ellen Stoll Walsh
8603,L.D. Davis
8604,Ulrich Bischoff
8605,Charles Harrison
8605,Paul Wood
8606,Christopher Franceschelli
8606,Hervé Tullet
8607,Robert Muchamore
8608,Harlan Coben
8609,Alfred Tennyson
8609,Charles Keeping
8610,Lisi Harrison
8611,Douglas Smith
8611,Friedrich Nietzsche
8612,Alfredo Alcalá
8612,Jamie Delano
8612,John Ridgway
8613,Jane Lynch
8613,Lisa Dickey
8614,Jonathan Renshaw
8615,J.D. Robb
8616,سلطان موسى الموسى
8617,John Brownjohn
8617,Walter Moers
8618,Antonia Fraser
8619,Shel Silverstein
8620,Raymond Briggs
8621,Jay Crownover
8622,Quinn Loftis
8623,Ann Druyan
8623,Carl Sagan
8624,John Sandford
8625,John Updike
8626,Lemony Snicket
8627,Winston Graham
8628,Gregg Hurwitz
8629,Bella Andre
8630,Stephen King
8631,Robert Ludlum
8632,Roland Merullo
8633,Michael Grant
8633,Robert Graves
8633,Suetonius
8634,Ibraheem Abbas
8634,Yasser Bahjatt
8634,إبراهيم عباس
8635,Bernard Cornwell
8636,R.A. Salvatore
8637,Scott Westerfeld
8638,Lisa Lutz
8639,Charlie LeDuff
8640,Dorothy L. Sayers
8641,C.S. Pacat
8642,Abby Craden
8642,Nelson Hobbs
8642,Penelope Douglas
8643,Philip Reeve
8644,James Patterson
8644,Mark Pearson
8645,Faith Hunter
8646,Gemma Halliday
8647,Raymond Chandler
8648,Bernadette Rossetti-Shustak
8648,Caroline Jayne Church
8649,Lisa Gardner
8650,Alex Ross
8650,Doug Braithwaite
8650,Jim Krueger
8651,Tad Williams
8652,Peter Sís
8652,William Nicholson
8653,Scarlett Thomas
8654,Gary Gianni
8654,Michael Chabon
8655,James Andrew Miller
8655,Tom Shales
8656,Daniel Wallace
8657,Tammara Webber
8658,Lisa O'Donnell
8659,Frances Mayes
8660,Rachel Caine
8661,Nathan Whitaker
8661,Tim Tebow
8662,Octavia E. Butler
8663,Gabriel Rodríguez
8663,Joe Hill
8664,J.G. Ballard
8665,Patricia M. Scarry
8665,Richard Scarry
8666,Paul Theroux
8667,Anne McCaffrey
8668,Sarah J. Maas
8669,Felicia Bond
8669,Laura Joffe Numeroff
8670,James Luceno
8671,Anderson Cooper
8671,Gloria Vanderbilt
8672,Ben H. Winters
8673,Ann Cleeves
8674,Sherrilyn Kenyon
8675,A. Elizabeth Delany
8675,Amy Hill Hearth
8675,Sarah L. Delany
8676,Richard Price
8677,Peter Hedges
8678,Gail Carriger
8679,Annie Barrows
8680,Gary Smalley
8680,Karen Kingsbury
8681,Armistead Maupin
8682,Émile Zola
8682,Robin Buss
8683,Chris Bohjalian
8684,J.S. Scott
8685,Sarah Pinborough
8686,E.F. Bleiler
8686,Robert W. Chambers
8687,Patrick O'Brian
8688,Ayn Rand
8688,Nathaniel Branden
8689,Debbie Macomber
8690,Joseph Boyden
8691,Susan  Wilson
8692,Jeanette Winterson
8693,Randy Susan Meyers
8694,J.D. Robb
8695,Victoria Schwab
8696,David Mamet
8697,Umberto Eco
8698,Ruth Wariner
8699,Beatrix Potter
8700,Charles M. Schulz
8701,Frank Miller
8702,Nalini Singh
8703,Adrian Nicole LeBlanc
8704,Aylmer Maude
8704,Leo Tolstoy
8704,Louise Maude
8705,Larry Correia
8706,John Sandford
8707,Lee Strobel
8708,Benedict Jacka
8709,Maggie O'Farrell
8710,Jonathan Kellerman
8711,Janet Evanovich
8711,Lee Goldberg
8712,Jeff Kinney
8713,Victoria Helen Stone
8714,Sharon G. Flake
8715,James Rollins
8716,Kazuo Ishiguro
8717,Barbara Harshav
8717,Pascal Mercier
8718,Tessa Dare
8719,Martha Grimes
8720,Jessica Sorensen
8721,David McCullough
8722,Louise Erdrich
8723,Lucie Whitehouse
8724,Steve Dublanica
8724,The Waiter
8725,Kevin Hearne
8726,Robert Louis Stevenson
8727,Grant Blackwood
8727,Tom Clancy
8728,V.C. Andrews
8729,Melanie Rawn
8730,Jeffery Deaver
8731,Breena Clarke
8732,Elisabeth Elliot
8732,Nancy Leigh DeMoss
8733,Jack London
8734,Lisi Harrison
8735,John Irving
8736,Chris Anderson
8737,Edward Said
8737,Joe Sacco
8738,Irving Stone
8738,Jean   Stone
8738,Vincent van Gogh
8739,Cecelia Ahern
8740,Louisa May Alcott
8741,Yangsze Choo
8742,George Lucas
8742,Terry Brooks
8743,Bryan Konietzko
8743,Gene Luen Yang
8743,Gurihiru
8743,Michael Dante DiMartino
8744,Karina Halle
8745,Jacqueline Wilson
8746,Else Holmelund Minarik
8746,Maurice Sendak
8747,Twyla Tharp
8748,Mourid Barghouti
8748,مريد البرغوثي
8749,Jocelyn Davies
8750,Diana L. Paxson
8750,Marion Zimmer Bradley
8751,Mark Greaney
8751,Tom Clancy
8752,Miles Davis
8752,Quincy Troupe
8753,Elizabeth Winthrop
8754,Steven Tyler
8755,George R.R. Martin
8756,Jeffery Deaver
8757,H.P. Lovecraft
8758,Christina Lauren
8759,Patricia Cornwell
8760,Anton Chekhov
8761,Anthony Horowitz
8762,Abbi Glines
8763,Charlotte Hughes
8763,Janet Evanovich
8764,Josh Bazell
8765,Elin Hilderbrand
8766,Brian Herbert
8766,Kevin J. Anderson
8767,Piers Anthony
8768,Arthur Conan Doyle
8768,William S. Baring-Gould
8769,Joanna Wylde
8770,Nicky Charles
8771,Mercer Mayer
8772,Patricia Cornwell
8773,Beth Moore
8774,Eric Hill
8775,Penelope Ward
8775,Vi Keeland
8776,Jan Karon
8777,James Patterson
8777,Michael Ledwidge
8778,Camilla Läckberg
8778,Tiina Nunnally
8779,Terry McMillan
8780,Elizabeth Eulberg
8781,Carl Hiaasen
8782,Gabriel García Márquez
8783,Kevin J. Anderson
8784,Ted Dekker
8785,J.D. Robb
8786,John le Carré
8787,Brian Jacques
8788,Edward G. Seidensticker
8788,Yasunari Kawabata
8789,J. Maarten Troost
8790,Robin Cook
8791,Dave Barry
8792,Ergin Altay
8792,Fyodor Dostoyevsky
8793,Kim Gruenenfelder
8794,Morris Gleitzman
8795,Cecily von Ziegesar
8796,John Sandford
8797,Sara Shepard
8798,Gary Brandner
8799,Roger Zelazny
8800,Carl Hiaasen
8801,Douglas Coupland
8802,John Berendt
8803,Rosamund Lupton
8804,Ilana Tan
8805,Charles Bukowski
8806,Wilbur Smith
8807,Oprah Winfrey
8808,Amanda Hocking
8809,Colm Tóibín
8810,Sara B. Larson
8811,Fannie Flagg
8812,Mircea Eliade
8813,Christina McKenna
8814,Glen David Gold
8815,Dovid Bergelson
8815,Georges Bataille
8815,Joachim Neugroschel
8816,Kate Jacobs
8817,Maurice Sendak
8818,Raymond Carver
8819,Rainer Maria Rilke
8819,Robert Hass
8819,Stephen Mitchell
8820,Larissa Ione
8821,Gabriel García Márquez
8821,Randolph Hogan
8822,J.D. Robb
8823,Christiane Northrup
8824,John Sandford
8825,Lindsay Ashford
8826,John Cassaday
8826,Warren Ellis
8827,Danielle L. Jensen
8828,Andy Cohen
8829,Stephen King
8830,Mary Higgins Clark
8831,Angela Y. Davis
8831,Assata Shakur
8831,Lennox S. Hinds
8832,Clive Barker
8833,Paul Galdone
8833,Peter Christen Asbjørnsen
8834,Willow Aster
8835,Alison Layland
8835,Corina Bomann
8836,Edward M. Kennedy
8837,Ian Fleming
8838,James Hilton
8839,Caroline Kepnes
8840,Nella Larsen
8840,Ntozake Shange
8840,Thadious M. Davis
8841,Michael Reaves
8841,Neil Gaiman
8842,David Levithan
8843,Harry Bernstein
8844,Brenna Yovanoff
8845,George Carlin
8845,Tony Hendra
8846,James Gleick
8847,Homer Hickam
8848,Danielle Steel
8849,John le Carré
8850,Raymond Chandler
8851,Laurell K. Hamilton
8852,Kristen Ashley
8853,John Sandford
8854,Francine Rivers
8855,Richard Branson
8856,Alexandra Boiger
8856,Betty MacDonald
8857,Quentin Blake
8857,Roald Dahl
8858,Val McDermid
8859,C.S. Lewis
8860,Nora Roberts
8861,Robert Crais
8862,J.R. Ward
8863,Alistair MacLean
8864,Ian Fleming
8865,Robin Norwood
8866,Perry Moore
8867,Alex Kotlowitz
8868,Agatha Christie
8869,Kiera Cass
8870,John D. Fitzgerald
8870,Mercer Mayer
8871,Chris d'Lacey
8872,Julie Garwood
8873,Roddy Doyle
8874,Chuck Palahniuk
8875,Sonya Sones
8876,Danielle Trussoni
8877,John Berendt
8877,Paula H. Deen
8878,Gabriel García Márquez
8878,J.S. Bernstein
8879,Nicholas Pileggi
8880,Darick Robertson
8880,Patrick Stewart
8880,Rodney Ramos
8880,Warren Ellis
8881,Kent Haruf
8882,عباس معروفی
8883,Linda Howard
8884,Chelsea Cain
8885,Cynthia Swanson
8886,Anatoli Boukreev
8886,G. Weston DeWalt
8887,Django Wexler
8888,Louisa May Alcott
8889,Jamie McGuire
8890,Alethea Nibley
8890,Athena Nibley
8890,Natsuki Takaya
8891,Bart D. Ehrman
8892,Mariana Zapata
8893,Ursula K. Le Guin
8894,Scott Brick
8894,Steve Berry
8895,Anthony Horowitz
8896,Robert          Jackson
8896,Roma Gill
8896,William Shakespeare
8897,Johanna Lindsey
8898,Greg Iles
8899,George Gordon Byron
8899,Peter J. Manning
8899,Susan J. Wolfson
8900,Laura Lippman
8901,Jennifer Worth
8902,Alison Anderson
8902,Anna Gavalda
8903,John Rothchild
8903,Peter Lynch
8904,Iain M. Banks
8905,Fannie Flagg
8906,Jonathan Swift
8907,Alan W. Watts
8908,Bertolt Brecht
8908,David Hare
8909,Jeaniene Frost
8910,Jessica Day George
8911,Brent Weeks
8912,Nic Pizzolatto
8913,Jon Klassen
8913,Mac Barnett
8914,Justin Torres
8915,Daniel C. Dennett
8916,C. Patrick O'Donnell
8916,Edmund Spenser
8916,Thomas P. Roche
8917,Francine Rivers
8918,Kristen Ashley
8919,Alissa Nutting
8920,Arthur Nersesian
8921,Steve Alten
8922,Frank Beddor
8923,John O'Hara
8924,Allan Ahlberg
8924,Janet Ahlberg
8925,Gene Kim
8925,George Spafford
8925,Kevin Behr
8926,Brandon Stanton
8927,Chris Van Allsburg
8927,Cory Doctorow
8927,Gregory Maguire
8927,Jon Scieszka
8927,Jules Feiffer
8927,Kate DiCamillo
8927,Lemony Snicket
8927,Linda Sue Park
8927,Lois Lowry
8927,Louis Sachar
8927,M.T. Anderson
8927,Sherman Alexie
8927,Stephen King
8927,Tabitha King
8927,Walter Dean Myers
8928,Erin Gruwell
8928,The Freedom Writers
8928,Zlata Filipović
8929,Fareed Zakaria
8930,Jon Ronson
8931,Charles Vess
8931,Susanna Clarke
8932,Dinah Bucholz
8933,Bill Browder
8934,David Bach
8935,Cat Patrick
8936,Jill Leovy
8937,Brian Froud
8937,Terry Jones
8938,Chevy Stevens
8939,Paul Torday
8940,Alex  Ross
8941,Katie Klein
8942,Trish Doller
8943,Glenn Greenwald
8944,Orson Scott Card
8945,Lisa Gardner
8946,Hafez
8947,John L. Parker Jr.
8948,Ben Hatke
8949,Barbara Reynolds
8949,Dante Alighieri
8949,Dorothy L. Sayers
8950,William  Boyd
8951,Nancy Farmer
8952,A.L. Jackson
8952,Amy Lichtenhan
8953,R.L. Stine
8954,Kathryn Croft
8955,Belle Aurora
8956,R.L. Stine
8957,David Lebovitz
8958,Julie Kagawa
8959,Grace Draven
8960,Mark Haddon
8961,Jerry Pournelle
8961,Larry Niven
8962,Heather Brewer
8963,Alistair MacLean
8964,Ronald C. White Jr.
8965,Alvin Kernan
8965,Russell Fraser
8965,Sylvan Barnet
8965,William Shakespeare
8966,Susan Elizabeth Phillips
8967,Jodi Ellen Malpas
8968,Neal Shusterman
8969,Jon J. Muth
8970,Lois McMaster Bujold
8971,Gayle Forman
8972,Jeffery Deaver
8973,Salman Rushdie
8974,Gayle Tzemach Lemmon
8975,David Foster Wallace
8976,Stephen King
8977,A.J. Jacobs
8978,Bill Watterson
8979,Arthur Conan Doyle
8980,Tonya Hurley
8981,Alafair Burke
8981,Mary Higgins Clark
8982,Aaron Alexovich
8982,Andrew Pepoy
8982,Bill Willingham
8982,Mark Buckingham
8982,Steve Leialoha
8983,Barbara Delinsky
8984,Larry Bond
8984,Patrick Larkin
8985,Linwood Barclay
8986,Dean Koontz
8987,Dean Koontz
8987,Leigh Nichols
8988,Naomi Novik
8989,Malorie Blackman
8990,James Rollins
8990,Rebecca Cantrell
8991,Tijan
8992,Josh Kilmer-Purcell
8993,Lauren Barnholdt
8994,Kathy Reichs
8995,Robin McKinley
8996,Michael Herr
8997,Henning Mankell
8997,Laurie Thompson
8998,Lorenzo Carcaterra
8999,Brigid Doherty
8999,Edmund F.N. Jephcott
8999,Howard Eiland
8999,Michael W. Jennings
8999,Rodney Livingstone
8999,Thomas Y. Levin
8999,Walter Benjamin
9000,Mary Higgins Clark
9001,Dewey Whetsell
9001,Lynn Vincent
9001,Sarah Palin
9002,Anne Byrn
9002,Anthony Loew
9003,Rick Yancey
9004,Robert A. Caro
9005,Patricia Cornwell
9006,Forrest Carter
9007,Gena Showalter
9008,Richard Brautigan
9009,Ali Novak
9009,Fallzswimmer
9010,John Marsden
9011,Crissy Calhoun
9012,Liane Moriarty
9013,Myra McEntire
9014,Al Ries
9014,Jack Trout
9015,Nalini Singh
9016,Laurann Dohner
9017,David B.
9018,Tracy Letts
9019,Tad Williams
9020,Susan Elia MacNeal
9021,Douglas Smith
9021,Gregory Maguire
9022,Christopher Priest
9023,Donald McCaig
9024,Tony Kushner
9025,Michael Ondaatje
9026,Dean Koontz
9027,Kristen Ashley
9028,Brandon Dorman
9028,Chris Colfer
9029,Scott  Meyer
9030,Melody Anne
9031,Maya Banks
9032,Andrew Hunt
9032,Dave Thomas
9033,Dee Lestari
9034,James S.A. Corey
9035,Katee Robert
9036,Richard Poe
9036,T.C. Boyle
9037,Brian K. Vaughan
9037,Clem Robins
9037,J.G. Jones
9037,José Marzán Jr.
9037,Pamela Rambo
9037,Pia Guerra
9038,Diablo Cody
9039,أنيس منصور
9040,James Patterson
9040,Michael Ledwidge
9041,Madeline Sheehan
9042,Peter Heller
9043,Steven Spielberg
9044,Anne Rice
9044,David Purdham
9044,F. Murray Abraham
9044,Kate Nelligan
9044,Michael York
9044,Robert O'Keefe
9045,Jan Berenstain
9045,Stan Berenstain
9046,Olivia Cunning
9047,Iris Johansen
9048,J.K. Rowling
9049,Audre Lorde
9050,Cassandra Clare
9050,Hye-Kyung Baek
9051,Tere Liye
9052,Darynda Jones
9053,John Flanagan
9054,Amy Waldman
9055,Alan Lee
9055,Ian McKellen
9056,Jenna Black
9057,Howard Roughan
9057,James Patterson
9058,Adrian Cole
9058,Basil Copper
9058,Brian Lumley
9058,Brian Mooney
9058,D.F. Lewis
9058,David Langford
9058,David Sutton
9058,Guy N. Smith
9058,H.P. Lovecraft
9058,Jack Yeovil
9058,Kim Newman
9058,Michael Marshall Smith
9058,Neil Gaiman
9058,Nicholas Royle
9058,Peter Tremayne
9058,Ramsey Campbell
9058,Stephen Jones
9059,James Lee Burke
9060,Nick Cave
9061,Jeff Brown
9061,Macky Pamintuan
9061,Scott Nash
9062,Julie Kagawa
9063,Donald Crews
